comment,date_experience,review_score,timestamp,title,user_name
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
Your products and DMS provides a lot of value for the price point compared to the more expensive platforms. I was paying way too much for Dealerscloud before. [SENSITIVE CONTENT HIDDEN] my rep showed me how to navigate through training and answered all my questions completely.,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Express Auto Inc,Reeven
Our rep has been very helpful and educational in showing me how to use the system. She made everything so easy!,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 5 ans,DealerCenter is great,Joe
Their representative is very polite and calls when needed,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Capitol Auto Sales,Daniela
Excellent,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Awesome customer service and easy to use!,Juan E
Anyone can set up a auto dealership and have it operational and effective in a week.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 6 ans,"A product is as good as the people representing it. I've had a few DMS, DC's is the best why, Lina.",Brandon Michel
10/10,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 7 mois,The best one stop software shop in the industry,Rob
Overall it’s been fantastic working with finance companies,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 semaines,Easy access,Jason
All in all for the price it seems like a fair value. There are certainly more sophisticated and better systems out there. After its all said and done I wish I would have spent the money to get a better quality system. The bare bones of the system is Ok but to get all the nice features there is upcharge after up charge.,Temps d'utilisation du logiciel : plus d'un an,,il y a 3 ans,DealerCenter Use,Josh
Amazing! Will continue to use it till the end of time haha,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 mois,"Wow! Great product, and My rep [sensitive content hidden] is awesome!",fayez
"I would like to say I’m very impressed with the continual updates and improvements The Team at Dealer Center continues to make, regularly. It’s like owning an Apple computer and getting updates every 45 to 60 days.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Impressive,Gary
"My overall experience has been good. I am always met with a polite knowledgeable rep that is willing to help. Issues that have not been resolved recently are Multiple Website issues, ValueAds, and Mobile App",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 4 ans,The rep Rocks!,Donnie
My overall experience has been awesome! [sensitive content hidden] is my sales rep and I love her to pieces! She has been essential to my growth and knowledge with the software. She's really the reason I've expanded the tools that I use including Routeone and out of state titling practices.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Dealercenter Changed my business,Harvey
Positive,Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,Dealer Center website,Summer
"So far it has been positive. Very intuitive. I would like to see some improvements, but it seems they are working on them.",Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 4 ans,Great Software at a Great Price!,Victor
"We were so disorganized before Dealer Center.We weren’t taking full advantage of all the services that it came with (especially with inventory management).Now that we are,and that we’ve got the website up and going,we’re really looking for our business to grow.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 ans,Makes Running our Dealership Possible!,Jo Ann
"What is DealerCenter?Serving in excess of 22,000 vendors, DealerCenter is the first in class merchant the bosses plan in the business. DealerCenter coordinates what is happening, improving on it to deal with your showcase region. Whether money bargains, Purchase Here Pay Here or outside finance, DealerCenter has the plans in general and administrative work you want to finish bargains rapidly and absolutely. DealerCenter besides offers worked with objections, complete CRM, credit reports, sell off run, significant solid areas for records plan and essentially more!Best ForThe free trade vehicle vendor who is searching for first rate merchant the board framework functionalities at the most brutal cost keeping an eye out.",Temps d'utilisation du logiciel : Essai gratuit,"5,0",l’année dernière,Seller Center,Utilisateur vérifié
"Overall, the system has covered the basics of our DMS needs and has proven to be worth the money that it costs in comparison to other DMS systems. My new rep was extremely friendly and genuinely seemed to care about helping me today.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 4 ans,DealerCenter DMS,JASON
"Compared to DealerCar Search, DC has much more features and has everything integrated so I can spend less time doing admin work and more time selling. My point of contact [SENSITIVE CONTENT HIDDEN] has been awesome",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",il y a 4 ans,HGK Motors LLC,Henri
