comment,date_experience,review_score,timestamp,title,user_name
Dans notre quotidien nous entretenons et alimentons des bases de données tableur ainsi que de nombreux doc textes le fait de voir le modifications en live et de pouvoir remonter l'historique complet des modif est un vrai plus. Le appels visio Meet et les boites mail permettent une gestion quotidienne très fiable et réactive.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 mois,Très bonne suite d'outils,Julien
Cela m'a facilité la gestion d'une bonne quantité de taches de travail collaboratif à distance.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Espace intelligent et adaptable,Ahmed Reda
Communication et partage de documents très efficaces.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Tres bonne suite logiciel,Mickael
Je travaille avec Google Workspace tous les jours. C'est un outil professionnel indispensable pour mon activité.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,"Google Workpace, tout pour plaire aux professionnels",stephanie
J’aime utiliser google Workspace car cela m’aide à m’organiser,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Avis sur Google workspace,Romain
"Je ne suis pas un pro ""Microsoft"" mais chez eux il y a des vraies personnes",Temps d'utilisation du logiciel : Essai gratuit,"3,0",il y a 2 ans,Assistance inexistante si vous n'êtes pas en Business Essentiel ou plus,Utilisateur vérifié
"Sa fonction de collaboration est l'une des principales qui m'aide à gagner du temps, collaborer et partager les fichiers, messages, et mails avec les membres de mon équipe. Il nous permet d'avancer d'une manière plus efficace sur nos projets.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Un des meilleurs outils de collaboration présents sur le marché,Utilisateur vérifié
"Je suis une fervente utilisatrice de Google workspace, d'autres plateformes collaboratifs sont plus complets ou spécialisés mais celui-ci est gratuit, polyvalent et très accessible d'utilisation pour les équipes plus ou moins digitalisés.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'espace collaboratif le plus compétitif,Lily Ann
Un gain de temps impressionnant pour retrouver tout ce que l'on cherche facilement,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,La puissance du moteur de recherche de Google dans tous les usages au quotidien,Guillaume
J'utilise la suite Google workspaces à titre personnel pour m'organiser et gérer mes rendez-vous ainsi que pour stocker mes documents. Je me sers également de cet outil pour travailler de n'importe quel endroit du monde et pour communiquer avec mes collaborateurs,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une suite complète et optimale d' outils de collaboration,Delphine
Utilisation tout les jours dans le cadre professionnel.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 12 mois,Simple d'utilisation tous les jours,Thibault
On peut tout faire et la sychronisation avec des applications tierces est superbement fait,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,le must,julien
"C'est un très bon outil, je peux m'organiser dans mon travaille, je ne regrette pas d'être aller chez Google Workspace !",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Très bon outil,Nicolas
"Logiciel raisonnable, avec des fonctions variées et pratique mais manque la fonctionnalité boîte mail partagé",Temps d'utilisation du logiciel : plus d'un an,,il y a 12 mois,Logiciel complet et simple d’utilisation,Sandra
"Après des années d'utilisation des nombreuses applications du Workspace Google, je retient une très bonne fiabilité, un faible cout pour les services en globalité, une bonne sécurité, et un accès sans problème depuis n'importe quel appareil. Je recommande l'entièreté de Google Workspace.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 12 mois,Un écosystème indispensable ! Parfait avec une utilisation de Gmail.,Gregoire
au départ il y a GOOGLE WORKSPACE sans ce logiciels le travail ne va pas souvent fluide il es complet et vive la science la technologie car nous en avons besoins,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,GOOGLE d espoir,françois
Dans notre quotidien nous entretenons et alimentons des bases de données tableur ainsi que de nombreux doc textes le fait de voir le modifications en live et de pouvoir remonter l'historique complet des modif est un vrai plus. Le appels visio Meet et les boites mail permettent une gestion quotidienne très fiable et réactive.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 mois,Très bonne suite d'outils,Julien
Cela m'a facilité la gestion d'une bonne quantité de taches de travail collaboratif à distance.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Espace intelligent et adaptable,Ahmed Reda
Communication et partage de documents très efficaces.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Tres bonne suite logiciel,Mickael
Je travaille avec Google Workspace tous les jours. C'est un outil professionnel indispensable pour mon activité.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,"Google Workpace, tout pour plaire aux professionnels",stephanie
J’aime utiliser google Workspace car cela m’aide à m’organiser,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Avis sur Google workspace,Romain
"Je ne suis pas un pro ""Microsoft"" mais chez eux il y a des vraies personnes",Temps d'utilisation du logiciel : Essai gratuit,"3,0",il y a 2 ans,Assistance inexistante si vous n'êtes pas en Business Essentiel ou plus,Utilisateur vérifié
"Sa fonction de collaboration est l'une des principales qui m'aide à gagner du temps, collaborer et partager les fichiers, messages, et mails avec les membres de mon équipe. Il nous permet d'avancer d'une manière plus efficace sur nos projets.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Un des meilleurs outils de collaboration présents sur le marché,Utilisateur vérifié
"Je suis une fervente utilisatrice de Google workspace, d'autres plateformes collaboratifs sont plus complets ou spécialisés mais celui-ci est gratuit, polyvalent et très accessible d'utilisation pour les équipes plus ou moins digitalisés.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,L'espace collaboratif le plus compétitif,Lily Ann
Un gain de temps impressionnant pour retrouver tout ce que l'on cherche facilement,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,La puissance du moteur de recherche de Google dans tous les usages au quotidien,Guillaume
J'utilise la suite Google workspaces à titre personnel pour m'organiser et gérer mes rendez-vous ainsi que pour stocker mes documents. Je me sers également de cet outil pour travailler de n'importe quel endroit du monde et pour communiquer avec mes collaborateurs,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Une suite complète et optimale d' outils de collaboration,Delphine
Utilisation tout les jours dans le cadre professionnel.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 12 mois,Simple d'utilisation tous les jours,Thibault
On peut tout faire et la sychronisation avec des applications tierces est superbement fait,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,le must,julien
"C'est un très bon outil, je peux m'organiser dans mon travaille, je ne regrette pas d'être aller chez Google Workspace !",Temps d'utilisation du logiciel : 6 à 12 mois,"5,0",l’année dernière,Très bon outil,Nicolas
"Logiciel raisonnable, avec des fonctions variées et pratique mais manque la fonctionnalité boîte mail partagé",Temps d'utilisation du logiciel : plus d'un an,,il y a 12 mois,Logiciel complet et simple d’utilisation,Sandra
"Après des années d'utilisation des nombreuses applications du Workspace Google, je retient une très bonne fiabilité, un faible cout pour les services en globalité, une bonne sécurité, et un accès sans problème depuis n'importe quel appareil. Je recommande l'entièreté de Google Workspace.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 12 mois,Un écosystème indispensable ! Parfait avec une utilisation de Gmail.,Gregoire
au départ il y a GOOGLE WORKSPACE sans ce logiciels le travail ne va pas souvent fluide il es complet et vive la science la technologie car nous en avons besoins,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,GOOGLE d espoir,françois
Dans notre quotidien nous entretenons et alimentons des bases de données tableur ainsi que de nombreux doc textes le fait de voir le modifications en live et de pouvoir remonter l'historique complet des modif est un vrai plus. Le appels visio Meet et les boites mail permettent une gestion quotidienne très fiable et réactive.,Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 mois,Très bonne suite d'outils,Julien
Cela m'a facilité la gestion d'une bonne quantité de taches de travail collaboratif à distance.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Espace intelligent et adaptable,Ahmed Reda
Communication et partage de documents très efficaces.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Tres bonne suite logiciel,Mickael
Je travaille avec Google Workspace tous les jours. C'est un outil professionnel indispensable pour mon activité.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,"Google Workpace, tout pour plaire aux professionnels",stephanie
J’aime utiliser google Workspace car cela m’aide à m’organiser,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 12 mois,Avis sur Google workspace,Romain
"Je ne suis pas un pro ""Microsoft"" mais chez eux il y a des vraies personnes",Temps d'utilisation du logiciel : Essai gratuit,"3,0",il y a 2 ans,Assistance inexistante si vous n'êtes pas en Business Essentiel ou plus,Utilisateur vérifié
"En tant que commercial, j'utilise Microsoft Office 365 tous les jours. C'est un outil indispensable pour mon activité professionnelle. J'en suis très satisfait, que ce soit pour les réunions, les envois de mails dans Outlook la synchronisation avec Teams (pour la visioconférence). Je n'ai pas déployé toute la suite, juste les outils de base. Par ailleurs, la suite bureautique est mise à jour automatiquement. Je le recommande vivement. Ayant utilisé d'autres logiciels par le passé, Microsoft Office 365 est celui que je préfère.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil incontourtable pour le monde de l'entreprise.,Gilles
"C'est un outil qui comporte tout. Je l'utilise pour les applications courantes comme Word, Excel et PowerPoint. Et aussi, j'utilise énormément les réunions en ligne et les appels dans Microsoft Teams. En plus de la messagerie et les calendriers en utilisant Outlook et Exchange.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Toutes les solutions Microsoft en un seul endroit,Utilisateur vérifié
"Je gagne beaucoup de temps à centraliser ma data sur Microsoft 365, je peux ainsi avoir accès via n'importe quels devices et travailler en temps réel avec mes clients, mes partenaires, mes étudiants....",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Microsoft 365, un incontournable !",Aksel Sven
"J'utilise word, excel. La suite est rarement sollicité, mais je trouve que plus ça va et plus l'éditeur axe sur la convivialité et la productivité",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil optimisé,julien
"Microsoft 365 a toujours su combler mes besoins et je continue de l'utiliser de nos jours, pour la réalisation de dossiers complets, grâce à sa facilité d'utilisation optimum. Les mises à jour sont régulieres et apportent de la valeur ajoutée au logiciel, sans bugs particulier. je recommande ce logiciel à 100% pour la création de fichier et d'archives complètes",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,un logiciel des plus complets et facile d'utilisation,Laurent
"Enseignante et formatrice à distance, j'utilise les outils Microsoft pour mes cours et mes présentations quotidiennement. Ces outils me permettent de collaborer et de communiquer efficacement",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,La suite intégrée d'applications de Microsoft,Delphine
"Gagner en productivité sur les tâches administratives avec des outils largement répandus dans l'univers professionnel, aussi bien public que privé.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Tout un écosystème,Ertan
"D'une simplicité, mais aussi d'un niveau pouvant aller sur l'expertise, quel que soit les univers... tableaux, présentations.. etc..",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,très pratique pour le quotidien,Utilisateur vérifié
"Aujourd'hui, ce logiciel et devenu une suite indispensable, tous mes documents passent inévitablement par Office 365.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,"Office 365, un outil performant.",yohann
"Experience positive, je l'utilise au quotidien",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,facilite la collaboration entre collegues,Utilisateur vérifié
Je pense que pour le nombre de pc que l'on a cela est plus simple à gérer,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 3 ans,Passage a 365,Christophe
Pas de soucis avec se logiciel,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Microsoft,Utilisateur vérifié
"En tant que commercial, j'utilise Microsoft Office 365 tous les jours. C'est un outil indispensable pour mon activité professionnelle. J'en suis très satisfait, que ce soit pour les réunions, les envois de mails dans Outlook la synchronisation avec Teams (pour la visioconférence). Je n'ai pas déployé toute la suite, juste les outils de base. Par ailleurs, la suite bureautique est mise à jour automatiquement. Je le recommande vivement. Ayant utilisé d'autres logiciels par le passé, Microsoft Office 365 est celui que je préfère.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil incontourtable pour le monde de l'entreprise.,Gilles
"C'est un outil qui comporte tout. Je l'utilise pour les applications courantes comme Word, Excel et PowerPoint. Et aussi, j'utilise énormément les réunions en ligne et les appels dans Microsoft Teams. En plus de la messagerie et les calendriers en utilisant Outlook et Exchange.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Toutes les solutions Microsoft en un seul endroit,Utilisateur vérifié
"Je gagne beaucoup de temps à centraliser ma data sur Microsoft 365, je peux ainsi avoir accès via n'importe quels devices et travailler en temps réel avec mes clients, mes partenaires, mes étudiants....",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Microsoft 365, un incontournable !",Aksel Sven
"J'utilise word, excel. La suite est rarement sollicité, mais je trouve que plus ça va et plus l'éditeur axe sur la convivialité et la productivité",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil optimisé,julien
"Microsoft 365 a toujours su combler mes besoins et je continue de l'utiliser de nos jours, pour la réalisation de dossiers complets, grâce à sa facilité d'utilisation optimum. Les mises à jour sont régulieres et apportent de la valeur ajoutée au logiciel, sans bugs particulier. je recommande ce logiciel à 100% pour la création de fichier et d'archives complètes",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,un logiciel des plus complets et facile d'utilisation,Laurent
"Enseignante et formatrice à distance, j'utilise les outils Microsoft pour mes cours et mes présentations quotidiennement. Ces outils me permettent de collaborer et de communiquer efficacement",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,La suite intégrée d'applications de Microsoft,Delphine
"Gagner en productivité sur les tâches administratives avec des outils largement répandus dans l'univers professionnel, aussi bien public que privé.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Tout un écosystème,Ertan
"D'une simplicité, mais aussi d'un niveau pouvant aller sur l'expertise, quel que soit les univers... tableaux, présentations.. etc..",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,très pratique pour le quotidien,Utilisateur vérifié
"Aujourd'hui, ce logiciel et devenu une suite indispensable, tous mes documents passent inévitablement par Office 365.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,"Office 365, un outil performant.",yohann
"Experience positive, je l'utilise au quotidien",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,facilite la collaboration entre collegues,Utilisateur vérifié
Je pense que pour le nombre de pc que l'on a cela est plus simple à gérer,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 3 ans,Passage a 365,Christophe
Pas de soucis avec se logiciel,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Microsoft,Utilisateur vérifié
"En tant que commercial, j'utilise Microsoft Office 365 tous les jours. C'est un outil indispensable pour mon activité professionnelle. J'en suis très satisfait, que ce soit pour les réunions, les envois de mails dans Outlook la synchronisation avec Teams (pour la visioconférence). Je n'ai pas déployé toute la suite, juste les outils de base. Par ailleurs, la suite bureautique est mise à jour automatiquement. Je le recommande vivement. Ayant utilisé d'autres logiciels par le passé, Microsoft Office 365 est celui que je préfère.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil incontourtable pour le monde de l'entreprise.,Gilles
"C'est un outil qui comporte tout. Je l'utilise pour les applications courantes comme Word, Excel et PowerPoint. Et aussi, j'utilise énormément les réunions en ligne et les appels dans Microsoft Teams. En plus de la messagerie et les calendriers en utilisant Outlook et Exchange.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Toutes les solutions Microsoft en un seul endroit,Utilisateur vérifié
"Je gagne beaucoup de temps à centraliser ma data sur Microsoft 365, je peux ainsi avoir accès via n'importe quels devices et travailler en temps réel avec mes clients, mes partenaires, mes étudiants....",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Microsoft 365, un incontournable !",Aksel Sven
"J'utilise word, excel. La suite est rarement sollicité, mais je trouve que plus ça va et plus l'éditeur axe sur la convivialité et la productivité",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil optimisé,julien
"Microsoft 365 a toujours su combler mes besoins et je continue de l'utiliser de nos jours, pour la réalisation de dossiers complets, grâce à sa facilité d'utilisation optimum. Les mises à jour sont régulieres et apportent de la valeur ajoutée au logiciel, sans bugs particulier. je recommande ce logiciel à 100% pour la création de fichier et d'archives complètes",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,un logiciel des plus complets et facile d'utilisation,Laurent
"Enseignante et formatrice à distance, j'utilise les outils Microsoft pour mes cours et mes présentations quotidiennement. Ces outils me permettent de collaborer et de communiquer efficacement",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,La suite intégrée d'applications de Microsoft,Delphine
"Gagner en productivité sur les tâches administratives avec des outils largement répandus dans l'univers professionnel, aussi bien public que privé.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Tout un écosystème,Ertan
"D'une simplicité, mais aussi d'un niveau pouvant aller sur l'expertise, quel que soit les univers... tableaux, présentations.. etc..",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,très pratique pour le quotidien,Utilisateur vérifié
"Aujourd'hui, ce logiciel et devenu une suite indispensable, tous mes documents passent inévitablement par Office 365.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,"Office 365, un outil performant.",yohann
"Experience positive, je l'utilise au quotidien",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,facilite la collaboration entre collegues,Utilisateur vérifié
Je pense que pour le nombre de pc que l'on a cela est plus simple à gérer,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 3 ans,Passage a 365,Christophe
Pas de soucis avec se logiciel,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Microsoft,Utilisateur vérifié
"En tant que commercial, j'utilise Microsoft Office 365 tous les jours. C'est un outil indispensable pour mon activité professionnelle. J'en suis très satisfait, que ce soit pour les réunions, les envois de mails dans Outlook la synchronisation avec Teams (pour la visioconférence). Je n'ai pas déployé toute la suite, juste les outils de base. Par ailleurs, la suite bureautique est mise à jour automatiquement. Je le recommande vivement. Ayant utilisé d'autres logiciels par le passé, Microsoft Office 365 est celui que je préfère.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil incontourtable pour le monde de l'entreprise.,Gilles
"C'est un outil qui comporte tout. Je l'utilise pour les applications courantes comme Word, Excel et PowerPoint. Et aussi, j'utilise énormément les réunions en ligne et les appels dans Microsoft Teams. En plus de la messagerie et les calendriers en utilisant Outlook et Exchange.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,Toutes les solutions Microsoft en un seul endroit,Utilisateur vérifié
"Je gagne beaucoup de temps à centraliser ma data sur Microsoft 365, je peux ainsi avoir accès via n'importe quels devices et travailler en temps réel avec mes clients, mes partenaires, mes étudiants....",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Microsoft 365, un incontournable !",Aksel Sven
"J'utilise word, excel. La suite est rarement sollicité, mais je trouve que plus ça va et plus l'éditeur axe sur la convivialité et la productivité",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,Un outil optimisé,julien
"Microsoft 365 a toujours su combler mes besoins et je continue de l'utiliser de nos jours, pour la réalisation de dossiers complets, grâce à sa facilité d'utilisation optimum. Les mises à jour sont régulieres et apportent de la valeur ajoutée au logiciel, sans bugs particulier. je recommande ce logiciel à 100% pour la création de fichier et d'archives complètes",Temps d'utilisation du logiciel : plus d'un an,"5,0",il y a 3 ans,un logiciel des plus complets et facile d'utilisation,Laurent
"Enseignante et formatrice à distance, j'utilise les outils Microsoft pour mes cours et mes présentations quotidiennement. Ces outils me permettent de collaborer et de communiquer efficacement",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,La suite intégrée d'applications de Microsoft,Delphine
"Gagner en productivité sur les tâches administratives avec des outils largement répandus dans l'univers professionnel, aussi bien public que privé.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 4 mois,Tout un écosystème,Ertan
"D'une simplicité, mais aussi d'un niveau pouvant aller sur l'expertise, quel que soit les univers... tableaux, présentations.. etc..",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 semaines,très pratique pour le quotidien,Utilisateur vérifié
"Aujourd'hui, ce logiciel et devenu une suite indispensable, tous mes documents passent inévitablement par Office 365.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,"Office 365, un outil performant.",yohann
"Experience positive, je l'utilise au quotidien",Temps d'utilisation du logiciel : plus de deux ans,"5,0",l’année dernière,facilite la collaboration entre collegues,Utilisateur vérifié
Je pense que pour le nombre de pc que l'on a cela est plus simple à gérer,Temps d'utilisation du logiciel : 6 à 12 mois,"4,0",il y a 3 ans,Passage a 365,Christophe
Pas de soucis avec se logiciel,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 10 mois,Microsoft,Utilisateur vérifié
Nous utilisons Asana dans mon entreprise depuis quelques années. C'est devenu un outil indispensable pour l'organisation de nos équipes.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 3 ans,Outil permettant d'organiser les projets,Emilie
_,Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",il y a 2 ans,adhérence faible de l'équipe,Pascal
Je gère mon planning sur Asana et ça me fait gagner un temps fou.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Très bon logiciel d'organisation,Grégory
"Après avoir réalisé quelque projets, il m'a convaincu, je recommande Asana, même pour des projets ambitieux.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Asana, la gestion de projet de A à Z",yohann
"Les tâches de gestion de projets peuvent être facilement reproduites à l'aide des modèles personnalisés, mais d'autres tâches plus avancées sont plus difficiles à accomplir.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",l’année dernière,Un bon outil de gestion de projet ayant de multiples fonctionnalités utiles,Utilisateur vérifié
"I'm using Asana since the beginning of 2018. During this time we were looking THE project management tool for our company to be able to manage our client project. I spend a lot of time to benchmark and test the different project management tool. We decided to test Asana in the beginning of 2018 and since then, we are using everyday. At the very beginning only the project managers was using it, now everyone, included our client is using this tool.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,Asana is a great project management tool,Julie
"I've been using Asana for several months now, and overall, I find it to be a useful project management tool. The user-friendly interface and customizable features make it easy for me to organize and manage my tasks and projects. I also appreciate the mobile app, which allows me to stay on top of my tasks when I'm on the go. However, I did find Asana's learning curve to be steep when I first started using it. It took some time for me to learn how to use all the features effectively, and I still feel like I'm not using the software to its full potential. Additionally, I've noticed that Asana's reporting capabilities are somewhat limited, and some of the views are not highly customizable. I think Asana is a useful project management tool that can help teams stay organized and productive. However it's essential to carefully evaluate the software's pros and cons to determine whether it's the right fit for your specific project management needs and budget.",Temps d'utilisation du logiciel : Essai gratuit,"4,0",il y a 9 mois,Organize and Manage Projects,Joe
"Choosing a project management tool can be hard, and if you choose to go with the free version, you can still use it. But you might need to do extra work. The software is making many choices to help you have a way of using it to help you, thanks to views and the few things you can personnalize. When it comes to organizing your tasks it can get really easy, and really tedious too. The mobile version exist and some other software integration can make your experience worth using it.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 3 mois,Free version is limited but can be overstepped,Lucas
"I have had a great experience with Asana. It is a powerful and intuitive project management tool that has been a great asset for me. It has allowed me to easily organize tasks, assign tasks to team members, track progress, and ensure that all tasks are completed on time. It has also been incredibly helpful in staying organized, as I can quickly glance at all of my tasks in one place and easily adjust priorities. Overall, Asana has been a great solution to my project management needs, and I would highly recommend it to anyone looking for a powerful, intuitive, and efficient project management tool.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,I really love it!,Juno
I think getting used to using Asana can be a bit difficult at first. Colleagues who are using the tool for the first time are having struggles for a while.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Greatest Workflow Management Tool Ever,Petek
Nous utilisons Asana dans mon entreprise depuis quelques années. C'est devenu un outil indispensable pour l'organisation de nos équipes.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 3 ans,Outil permettant d'organiser les projets,Emilie
_,Temps d'utilisation du logiciel : 1 à 5 mois,"3,0",il y a 2 ans,adhérence faible de l'équipe,Pascal
Je gère mon planning sur Asana et ça me fait gagner un temps fou.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Très bon logiciel d'organisation,Grégory
"Après avoir réalisé quelque projets, il m'a convaincu, je recommande Asana, même pour des projets ambitieux.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 9 mois,"Asana, la gestion de projet de A à Z",yohann
"Les tâches de gestion de projets peuvent être facilement reproduites à l'aide des modèles personnalisés, mais d'autres tâches plus avancées sont plus difficiles à accomplir.",Temps d'utilisation du logiciel : 1 à 5 mois,"4,0",l’année dernière,Un bon outil de gestion de projet ayant de multiples fonctionnalités utiles,Utilisateur vérifié
"I'm using Asana since the beginning of 2018. During this time we were looking THE project management tool for our company to be able to manage our client project. I spend a lot of time to benchmark and test the different project management tool. We decided to test Asana in the beginning of 2018 and since then, we are using everyday. At the very beginning only the project managers was using it, now everyone, included our client is using this tool.",Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 2 ans,Asana is a great project management tool,Julie
"I've been using Asana for several months now, and overall, I find it to be a useful project management tool. The user-friendly interface and customizable features make it easy for me to organize and manage my tasks and projects. I also appreciate the mobile app, which allows me to stay on top of my tasks when I'm on the go. However, I did find Asana's learning curve to be steep when I first started using it. It took some time for me to learn how to use all the features effectively, and I still feel like I'm not using the software to its full potential. Additionally, I've noticed that Asana's reporting capabilities are somewhat limited, and some of the views are not highly customizable. I think Asana is a useful project management tool that can help teams stay organized and productive. However it's essential to carefully evaluate the software's pros and cons to determine whether it's the right fit for your specific project management needs and budget.",Temps d'utilisation du logiciel : Essai gratuit,"4,0",il y a 9 mois,Organize and Manage Projects,Joe
"Choosing a project management tool can be hard, and if you choose to go with the free version, you can still use it. But you might need to do extra work. The software is making many choices to help you have a way of using it to help you, thanks to views and the few things you can personnalize. When it comes to organizing your tasks it can get really easy, and really tedious too. The mobile version exist and some other software integration can make your experience worth using it.",Temps d'utilisation du logiciel : plus d'un an,"4,0",il y a 3 mois,Free version is limited but can be overstepped,Lucas
"I have had a great experience with Asana. It is a powerful and intuitive project management tool that has been a great asset for me. It has allowed me to easily organize tasks, assign tasks to team members, track progress, and ensure that all tasks are completed on time. It has also been incredibly helpful in staying organized, as I can quickly glance at all of my tasks in one place and easily adjust priorities. Overall, Asana has been a great solution to my project management needs, and I would highly recommend it to anyone looking for a powerful, intuitive, and efficient project management tool.",Temps d'utilisation du logiciel : plus d'un an,"4,0",l’année dernière,I really love it!,Juno
I think getting used to using Asana can be a bit difficult at first. Colleagues who are using the tool for the first time are having struggles for a while.,Temps d'utilisation du logiciel : plus de deux ans,"5,0",il y a 11 mois,Greatest Workflow Management Tool Ever,Petek
Nous utilisons Asana dans mon entreprise depuis quelques années. C'est devenu un outil indispensable pour l'organisation de nos équipes.,Temps d'utilisation du logiciel : plus de deux ans,"4,0",il y a 3 ans,Outil permettant d'organiser les projets,Emilie
